time,proto,sip,sport,dip,dport,from,to,subject
2017-11-09 03:00:00,smtp,10.1.4.17,49217,10.5.71.60,25,kaoqin@hightech.com,1102@hightech.com,³Ùµ½
2017-11-09 03:00:00,smtp,10.1.4.17,49225,10.5.71.60,25,kaoqin@hightech.com,1209@hightech.com,¿õ¹¤
2017-11-09 03:00:00,smtp,10.1.4.17,49207,10.5.71.60,25,kaoqin@hightech.com,1241@hightech.com,¿õ¹¤
2017-11-09 03:00:00,smtp,10.1.4.17,49182,10.5.71.60,25,kaoqin@hightech.com,1096@hightech.com,¿õ¹¤
2017-11-09 03:00:00,smtp,10.1.4.17,49191,10.5.71.60,25,kaoqin@hightech.com,1007@hightech.com,¿õ¹¤
2017-11-09 03:00:00,smtp,10.1.4.17,49184,10.5.71.60,25,kaoqin@hightech.com,1151@hightech.com,³Ùµ½
2017-11-09 03:00:00,smtp,10.1.4.17,49253,10.5.71.60,25,kaoqin@hightech.com,1275@hightech.com,¿õ¹¤
2017-11-09 03:00:00,smtp,10.1.4.17,49225,10.5.71.60,25,kaoqin@hightech.com,1461@hightech.com,³Ùµ½
2017-11-09 03:00:00,smtp,10.1.4.17,49237,10.5.71.60,25,kaoqin@hightech.com,1340@hightech.com,³Ùµ½
2017-11-09 03:00:00,smtp,10.1.4.17,49231,10.5.71.60,25,kaoqin@hightech.com,1140@hightech.com,³Ùµ½
2017-11-09 03:00:00,smtp,10.1.4.17,49189,10.5.71.60,25,kaoqin@hightech.com,1211@hightech.com,³Ùµ½
2017-11-09 03:00:00,smtp,10.1.4.17,49209,10.5.71.60,25,fuli@hightech.com,1344@hightech.com,ÉúÈÕ¿ìÀÖ£¡£¡£¡ËÍ¾©¶«¿¨¸£Àû
2017-11-09 03:00:00,smtp,10.1.4.17,49202,10.5.71.60,25,kaoqin@hightech.com,1481@hightech.com,³Ùµ½
2017-11-09 03:00:00,smtp,10.1.4.17,49195,10.5.71.60,25,kaoqin@hightech.com,1483@hightech.com,³Ùµ½
2017-11-09 04:00:00,smtp,10.1.4.17,49176,10.5.71.60,25,kaoqin@hightech.com,1135@hightech.com,³Ùµ½
2017-11-09 04:00:00,smtp,10.1.4.17,49186,10.5.71.60,25,kaoqin@hightech.com,1406@hightech.com,³Ùµ½
2017-11-09 04:00:00,smtp,10.1.4.17,49205,10.5.71.60,25,kaoqin@hightech.com,1112@hightech.com,³Ùµ½
2017-11-09 04:00:00,smtp,10.1.4.17,49247,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,¿õ¹¤
2017-11-09 04:00:00,smtp,10.1.4.17,49197,10.5.71.60,25,kaoqin@hightech.com,1248@hightech.com,³Ùµ½
2017-11-09 04:00:00,smtp,10.1.4.17,49199,10.5.71.60,25,kaoqin@hightech.com,1139@hightech.com,¿õ¹¤
2017-11-09 04:00:00,smtp,10.1.4.17,49200,10.5.71.60,25,kaoqin@hightech.com,1347@hightech.com,ÔçÍË
2017-11-09 04:00:00,smtp,10.1.4.17,49196,10.5.71.60,25,kaoqin@hightech.com,1183@hightech.com,³Ùµ½
2017-11-09 04:00:00,smtp,10.1.4.17,49203,10.5.71.60,25,kaoqin@hightech.com,1303@hightech.com,³Ùµ½
2017-11-09 04:00:00,smtp,10.1.4.17,49230,10.5.71.60,25,kaoqin@hightech.com,1306@hightech.com,³Ùµ½
2017-11-09 09:20:16,smtp,10.116.216.71,2090,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:57]HOST_5XX6fc730ff024035ecfe0a6a1402da6438
2017-11-09 09:21:59,smtp,10.64.106.16,2241,10.5.71.60,25,1347@hightech.com,1389@hightech.com,²ÆÎñ±¨ÕË
2017-11-09 09:22:25,smtp,10.116.216.71,2412,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:245]HOST_5XXe79da282c3a64623f249ceaecf6d4b05
2017-11-09 09:22:43,smtp,222.189.244.116,50015,10.5.71.60,25,5e96cb349879ce24e4911bd09bb3d80d@qq.com,1155@hightech.com,Åí½øsdc¡ÚÆÚ´ıÄúµÄ¼ÓÈë¡Á°ÄéTĞÂÆÏ¾©116498üccom£­Ô]ƒÔ¼´ËÍ38£­â@â@£º778741365¡ÛÏôÓêçä
2017-11-09 09:22:55,smtp,10.116.216.71,1773,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:658]HOST_5XXa28ed6771ef2ee7acbd4e4ead4c08fbd
2017-11-09 09:23:38,smtp,10.116.216.72,1937,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-09 09:23:46,smtp,10.64.105.198,2223,10.5.71.60,25,1467@hightech.com,1313@hightech.com,²ÆÎñ±¨ÕË
2017-11-09 09:24:23,smtp,10.116.216.71,1641,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:256]HOST_5XX829f7da5d4a87c74af796493afd15ce2
2017-11-09 09:24:33,smtp,10.116.216.71,2401,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:136]HOST_5XX12efdb198d4f4e59f8862d4305e0772e
2017-11-09 09:26:02,smtp,10.64.106.29,2475,10.5.71.60,25,1433@hightech.com,cd61d52739e6cfd48f6fc5a3c68d3948@qq.com,¸´ÊÔÍ¨Öª
