time,proto,sip,sport,dip,dport,from,to,subject
2017-11-08 03:00:00,smtp,10.1.4.17,49213,10.5.71.60,25,kaoqin@hightech.com,1355@hightech.com,迟到
2017-11-08 03:00:00,smtp,10.1.4.17,49215,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
2017-11-08 03:00:00,smtp,10.1.4.17,49191,10.5.71.60,25,kaoqin@hightech.com,1110@hightech.com,旷工
2017-11-08 03:00:00,smtp,10.1.4.17,49180,10.5.71.60,25,kaoqin@hightech.com,1391@hightech.com,迟到
2017-11-08 03:00:00,smtp,10.1.4.17,49248,10.5.71.60,25,kaoqin@hightech.com,1382@hightech.com,迟到
2017-11-08 03:00:00,smtp,10.1.4.17,49219,10.5.71.60,25,kaoqin@hightech.com,1181@hightech.com,旷工
2017-11-08 03:00:00,smtp,10.1.4.17,49223,10.5.71.60,25,kaoqin@hightech.com,1118@hightech.com,旷工
2017-11-08 03:00:00,smtp,10.1.4.17,49217,10.5.71.60,25,kaoqin@hightech.com,1327@hightech.com,迟到
2017-11-08 03:00:00,smtp,10.1.4.17,49229,10.5.71.60,25,kaoqin@hightech.com,1383@hightech.com,迟到
2017-11-08 03:00:00,smtp,10.1.4.17,49242,10.5.71.60,25,kaoqin@hightech.com,1068@hightech.com,迟到
2017-11-08 03:00:00,smtp,10.1.4.17,49199,10.5.71.60,25,kaoqin@hightech.com,1423@hightech.com,迟到
2017-11-08 03:00:00,smtp,10.1.4.17,49219,10.5.71.60,25,kaoqin@hightech.com,1007@hightech.com,迟到
2017-11-08 04:00:00,smtp,10.1.4.17,49191,10.5.71.60,25,kaoqin@hightech.com,1179@hightech.com,迟到
2017-11-08 04:00:00,smtp,10.1.4.17,49191,10.5.71.60,25,kaoqin@hightech.com,1183@hightech.com,迟到
2017-11-08 04:00:00,smtp,10.1.4.17,49196,10.5.71.60,25,fuli@hightech.com,1420@hightech.com,生日快乐！！！送京东卡福利
2017-11-08 04:00:00,smtp,10.1.4.17,49207,10.5.71.60,25,kaoqin@hightech.com,1103@hightech.com,迟到
2017-11-08 04:00:00,smtp,10.1.4.17,49191,10.5.71.60,25,kaoqin@hightech.com,1435@hightech.com,迟到
2017-11-08 04:00:00,smtp,10.1.4.17,49193,10.5.71.60,25,kaoqin@hightech.com,1145@hightech.com,旷工
2017-11-08 04:00:00,smtp,10.1.4.17,49190,10.5.71.60,25,kaoqin@hightech.com,1460@hightech.com,迟到
2017-11-08 04:00:00,smtp,10.1.4.17,49181,10.5.71.60,25,kaoqin@hightech.com,1209@hightech.com,迟到
2017-11-08 04:00:00,smtp,10.1.4.17,49231,10.5.71.60,25,kaoqin@hightech.com,1308@hightech.com,迟到
