time,proto,sip,sport,dip,dport,from,to,subject
2017-11-06 09:20:13,smtp,10.116.216.72,1537,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-06 09:21:32,smtp,10.116.216.71,1902,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:244]HOST_5XX759701a04124aeeb2d62e8733e901f4f
2017-11-06 09:22:57,smtp,10.116.216.71,2159,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1072]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-06 09:23:41,smtp,117.40.249.19,1400,10.5.71.60,25,1b2435ffa198668d92d48dabf49106e8@nclg.com.cn,1060@hightech.com,全球最全的激情黄色视频云盘账号出售永久使用
2017-11-06 09:23:50,smtp,10.116.216.72,1897,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-06 09:24:25,smtp,10.116.216.71,2359,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:731]HOST_5XX12a52300c69362bdf8e47007ecd0b524
2017-11-06 09:25:21,smtp,10.64.106.7,1905,10.5.71.60,25,1378@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
2017-11-06 09:26:10,smtp,10.64.105.243,1774,10.5.71.60,25,1369@hightech.com,1231@hightech.com,财务报账
2017-11-06 09:26:17,smtp,163.177.72.176,2337,10.5.71.60,25,76189f54a6e2574e723a320ccd5e5b60@qq.com,1279@hightech.com,项目相关
2017-11-06 09:26:30,smtp,10.116.216.71,2026,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:780]HOST_5XX6a930d1b6508d3cd4cf66c95dd076e77
2017-11-06 09:26:35,smtp,10.116.216.71,1592,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:176]HOST_5XX11e5a563f2aee42352dc681bac2a000b
2017-11-06 09:26:44,smtp,10.116.216.71,2191,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:39]HOST_5XX6e3600f4c4ec4a2f01fca84fbb21ffff
2017-11-06 09:27:28,smtp,222.189.247.148,49578,10.5.71.60,25,c08e346b1e94f88adeca6a5bd972f856@qq.com,1058@hightech.com,并发读du并发写＜澳門新葡京116498點com｜群號：512137592｜釦釦：778741365｜時時9.88備＞we微粒贷还款提醒
2017-11-06 09:28:08,smtp,10.116.216.73,2490,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-06 09:28:16,smtp,10.116.216.71,1768,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:392]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-06 09:28:20,smtp,10.116.216.71,2403,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:203]HOST_5XX18bfc04e474de58b1f686ad62bbd927a
2017-11-06 09:30:12,smtp,10.116.216.71,1768,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:354]HOST_5XXb98fd4184a8accd149786aa711569c2c
2017-11-06 09:31:29,smtp,222.185.184.72,55268,10.5.71.60,25,b487715f2332a8de921b89d1d583fb22@qq.com,1092@hightech.com,三寸鸟七寸嘴『紅包大師釦釦：778684162¨38元紅苞已經為您添加¨澳門新葡京¨時時-9.88』高萱则
2017-11-06 09:32:24,smtp,10.116.216.71,1591,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:442]HOST_5XXa536eb22f55404cfbd68f73bea904cc8
2017-11-06 09:32:29,smtp,10.64.106.16,2493,10.5.71.60,25,1347@hightech.com,a53ac14a95b8ef681685ea2eb35ed140@qq.com,财务
2017-11-06 09:33:49,smtp,10.116.216.71,2382,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:141]HOST_5XXe74029f2a92888b50a632a7db566adb7
2017-11-06 09:34:01,smtp,180.116.214.140,52746,10.5.71.60,25,c7a6726965d1eef8d1ffcdb2a2222ebd@qq.com,1125@hightech.com,铜钟≮註冊即送38及工資｜澳門新葡京116498點com｜｜釦釦：778741365vbe群號：252647499计算机集成制造
2017-11-06 09:34:06,smtp,10.116.216.72,2201,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-06 09:34:11,smtp,60.182.126.242,50000,10.5.71.60,25,1e5537f2ca15a113b03f7f555a61a413@qq.com,1115@hightech.com,尊前花月＜澳門新葡京116498點com｜群號：252647499｜釦釦：778741365｜時時9.88備＞we独自凄凉人不问
2017-11-06 09:34:40,smtp,10.116.216.71,1868,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:772]HOST_5XXf92f6556ee28e99c65eecb1e8833c655
2017-11-06 09:35:03,smtp,10.116.216.71,1918,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:942]HOST_5XX76b47a35a0e5217559d6d57195270136
2017-11-06 09:36:35,smtp,10.64.106.7,1909,10.5.71.60,25,1378@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
2017-11-06 09:36:51,smtp,163.177.72.176,2406,10.5.71.60,25,4065de3c33ca4b49910591c6b3761c0b@qq.com,1373@hightech.com,项目相关
2017-11-06 09:37:01,smtp,10.116.216.73,1903,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-06 09:37:08,smtp,10.116.216.73,2358,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-06 09:37:28,smtp,10.116.216.71,1530,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:378]HOST_5XX9f43bb922649ccd45fb774398234d86d
2017-11-06 09:39:04,smtp,10.116.216.71,1792,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:706]HOST_5XX11342777b94eb3ae2c71ca97ab0c147a
2017-11-06 09:39:14,smtp,10.116.216.71,1731,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1582]HOST_5XX64ac3405c2109d23927c0130b9945148
2017-11-06 09:39:26,smtp,10.116.216.73,2129,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-06 09:39:51,smtp,10.116.216.71,1676,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:172]HOST_5XX19aa03d50872e1d1691298bc10de456a
2017-11-06 09:40:31,smtp,10.116.216.72,2170,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-06 09:41:05,smtp,111.202.126.72,1882,10.5.71.60,25,3f1a87042a85574fd148d94a0505b3c2@sohu.com,1499@hightech.com,个人资料
2017-11-06 09:41:23,smtp,10.116.216.73,2458,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-06 09:42:02,smtp,163.177.72.176,2284,10.5.71.60,25,692a460441758d4ca4bcd3cc06b0db81@qq.com,1202@hightech.com,项目相关
2017-11-06 09:42:33,smtp,10.116.216.71,2198,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:733]HOST_5XXdb33165ed715ff639c7589e4b2373172
2017-11-06 09:42:47,smtp,10.116.216.71,2319,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:329]HOST_5XX38f40816cc3a52bcd003ff770e5b3108
2017-11-06 09:43:17,smtp,10.116.216.73,2349,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-06 09:44:01,smtp,10.116.216.71,2254,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:144]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-06 09:44:31,smtp,10.64.105.15,2240,10.5.71.60,25,1253@hightech.com,1390@hightech.com,财务报账
2017-11-06 09:44:33,smtp,10.116.216.71,1588,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1155]HOST_5XX735d2cfd7e47b36a237fe89c3f99e19e
2017-11-06 09:44:57,smtp,10.64.106.5,2254,10.5.71.60,25,1165@hightech.com,fa52043a191479f25ce8b88fab6d7116@sina.com,录用通知（接受请回复邮件确认，谢谢！）
