time,proto,sip,sport,dip,dport,from,to,subject
2017-11-16 03:00:00,smtp,10.1.4.17,49193,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
2017-11-16 03:00:00,smtp,10.1.4.17,49165,10.5.71.60,25,kaoqin@hightech.com,1013@hightech.com,迟到
2017-11-16 03:00:00,smtp,10.1.4.17,49179,10.5.71.60,25,kaoqin@hightech.com,1293@hightech.com,迟到
2017-11-16 03:00:00,smtp,10.1.4.17,49182,10.5.71.60,25,kaoqin@hightech.com,1007@hightech.com,迟到
2017-11-16 03:00:00,smtp,10.1.4.17,49229,10.5.71.60,25,kaoqin@hightech.com,1132@hightech.com,迟到
2017-11-16 03:00:00,smtp,10.1.4.17,49213,10.5.71.60,25,kaoqin@hightech.com,1147@hightech.com,迟到
2017-11-16 03:00:00,smtp,10.1.4.17,49209,10.5.71.60,25,kaoqin@hightech.com,1098@hightech.com,迟到
2017-11-16 03:00:00,smtp,10.1.4.17,49209,10.5.71.60,25,kaoqin@hightech.com,1206@hightech.com,旷工
2017-11-16 03:00:00,smtp,10.1.4.17,49169,10.5.71.60,25,kaoqin@hightech.com,1228@hightech.com,迟到
2017-11-16 03:00:00,smtp,10.1.4.17,49195,10.5.71.60,25,kaoqin@hightech.com,1262@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49160,10.5.71.60,25,kaoqin@hightech.com,1431@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49180,10.5.71.60,25,kaoqin@hightech.com,1303@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49195,10.5.71.60,25,kaoqin@hightech.com,1135@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49232,10.5.71.60,25,kaoqin@hightech.com,1279@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49207,10.5.71.60,25,kaoqin@hightech.com,1119@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49216,10.5.71.60,25,kaoqin@hightech.com,1365@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49203,10.5.71.60,25,kaoqin@hightech.com,1444@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49200,10.5.71.60,25,kaoqin@hightech.com,1370@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49184,10.5.71.60,25,kaoqin@hightech.com,1165@hightech.com,迟到
2017-11-16 04:00:00,smtp,10.1.4.17,49198,10.5.71.60,25,kaoqin@hightech.com,1402@hightech.com,早退
2017-11-16 09:20:05,smtp,10.116.216.72,1800,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-16 09:20:29,smtp,10.116.216.72,2423,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-16 09:20:39,smtp,10.116.216.71,1920,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1489]HOST_5XXac8873a555701b6920e67f380042ec36
2017-11-16 09:21:40,smtp,10.116.216.71,1634,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:482]HOST_5XXa536eb22f55404cfbd68f73bea904cc8
2017-11-16 09:23:29,smtp,222.189.244.116,58918,10.5.71.60,25,ad2bcbf6f07d75322d09a41f521b7f41@qq.com,1092@hightech.com,风景怎生图画≮期待您的加入×澳a門新葡京116498點com－註冊即送38－釦釦：778741365群號：512137592≯s但目送
2017-11-16 09:23:31,smtp,10.116.216.71,1913,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1420]HOST_5XX7fbd1c3de59399a68160ec309b25bc04
2017-11-16 09:24:03,smtp,10.116.216.71,2150,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:340]HOST_5XX22be134a381b9061d06da6dbc63c23d9
2017-11-16 09:24:21,smtp,10.116.216.71,2273,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:236]HOST_5XX19aa03d50872e1d1691298bc10de456a
2017-11-16 09:24:22,smtp,10.116.216.71,2170,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:434]HOST_5XX1a81f35aea74e68d3e691f06178a9837
2017-11-16 09:24:48,smtp,10.116.216.71,2161,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:444]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-16 09:24:49,smtp,10.64.106.15,1824,10.5.71.60,25,1249@hightech.com,a10b0018d99f9614ca6bea7ca67f9d6f@qq.com,新员工必读
2017-11-16 09:24:57,smtp,10.116.216.71,2438,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:436]HOST_5XX52035f08adb707a996064005a65a0587
2017-11-16 09:25:43,smtp,14.17.32.47,2101,10.5.71.60,25,d81eaaa15dde6ec984812401318f1a55@foxmail.com,1363@hightech.com,简历
2017-11-16 09:26:13,smtp,10.116.216.71,2304,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:120]HOST_5XXff1a92e9c4788a4a976f3b8c4bf6ed8c
2017-11-16 09:26:20,smtp,10.64.105.89,2216,10.5.71.60,25,1041@hightech.com,1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,工作计划
2017-11-16 09:28:47,smtp,10.116.216.72,2249,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-16 09:29:33,smtp,10.116.216.72,2121,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-16 09:30:00,smtp,10.1.4.17,49197,10.5.71.60,25,hr@hightech.com,allstaff@hightech.com,打球啦，欢迎大家参加
2017-11-16 09:31:15,smtp,10.116.216.71,2188,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1068]HOST_5XX484ac99e197aa53c3312d750a1c34874
2017-11-16 09:31:46,smtp,10.64.106.13,2005,10.5.71.60,25,1300@hightech.com,a17d1e7b6a88d87f39bfd2b82be4235c@foxmail.com,公司简介
2017-11-16 09:32:28,smtp,10.64.106.14,2431,10.5.71.60,25,1118@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
2017-11-16 09:33:47,smtp,10.64.105.225,2231,10.5.71.60,25,1370@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
2017-11-16 09:34:05,smtp,10.116.216.72,1938,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-16 09:34:23,smtp,10.116.216.71,2248,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:278]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-16 09:34:24,smtp,125.117.51.204,49929,10.5.71.60,25,26db9258e0326662bfbd9b5af2a6677b@qq.com,1224@hightech.com,程舒珠＜澳門新葡京116498點com｜群號：512137592｜釦釦：778741365｜群號：512137592｜時時9.88備＞而今灯漫挂
2017-11-16 09:34:31,smtp,10.116.216.71,1902,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1491]HOST_5XX1149cfff5b8902d48927ab23312d57ce
2017-11-16 09:35:13,smtp,10.116.216.71,2155,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:858]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-16 09:35:23,smtp,10.64.105.122,2026,10.5.71.60,25,1186@hightech.com,1270@hightech.com,财务报账
2017-11-16 09:35:50,smtp,10.116.216.72,1734,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
