time,proto,sip,sport,dip,dport,from,to,subject
2017-11-18 03:00:00,smtp,10.1.4.17,49210,10.5.71.60,25,kaoqin@hightech.com,1491@hightech.com,旷工
2017-11-18 03:00:00,,10.1.4.17,4181,10.5.71.60,25,notice@hightech.com,allstaff@hightech.com,【系统维护通知】
2017-11-18 03:00:00,,10.1.4.17,4693,10.5.71.60,25,notice@hightech.com,allstaff@hightech.com,【系统维护通知】
2017-11-18 03:00:00,,10.1.4.17,2330,10.5.71.60,25,notice@hightech.com,allstaff@hightech.com,【系统维护通知】
2017-11-18 03:00:00,,10.1.4.17,2270,10.5.71.60,25,notice@hightech.com,allstaff@hightech.com,【系统维护通知】
2017-11-18 03:00:00,smtp,10.1.4.17,49179,10.5.71.60,25,kaoqin@hightech.com,1013@hightech.com,旷工
2017-11-18 03:00:00,,10.1.4.17,2879,10.5.71.60,25,notice@hightech.com,allstaff@hightech.com,【系统维护通知】
2017-11-18 03:00:00,,10.1.4.17,4483,10.5.71.60,25,notice@hightech.com,allstaff@hightech.com,【系统维护通知】
2017-11-18 03:00:00,,10.1.4.17,5233,10.5.71.60,25,notice@hightech.com,allstaff@hightech.com,【系统维护通知】
2017-11-18 03:00:00,smtp,10.1.4.17,49192,10.5.71.60,25,kaoqin@hightech.com,1142@hightech.com,迟到
2017-11-18 03:00:00,smtp,10.1.4.17,49195,10.5.71.60,25,kaoqin@hightech.com,1148@hightech.com,迟到
2017-11-18 03:00:00,smtp,10.1.4.17,49212,10.5.71.60,25,kaoqin@hightech.com,1143@hightech.com,迟到
2017-11-18 03:00:00,smtp,10.1.4.17,49227,10.5.71.60,25,kaoqin@hightech.com,1257@hightech.com,迟到
2017-11-18 03:00:00,smtp,10.1.4.17,49175,10.5.71.60,25,kaoqin@hightech.com,1113@hightech.com,早退
2017-11-18 03:00:00,smtp,10.1.4.17,49197,10.5.71.60,25,kaoqin@hightech.com,1102@hightech.com,迟到
2017-11-18 03:00:00,smtp,10.1.4.17,49181,10.5.71.60,25,kaoqin@hightech.com,1466@hightech.com,迟到
2017-11-18 03:00:00,smtp,10.1.4.17,49232,10.5.71.60,25,kaoqin@hightech.com,1172@hightech.com,迟到
2017-11-18 03:00:00,smtp,10.1.4.17,49190,10.5.71.60,25,kaoqin@hightech.com,1007@hightech.com,旷工
2017-11-18 04:00:00,smtp,10.1.4.17,49195,10.5.71.60,25,kaoqin@hightech.com,1344@hightech.com,早退
2017-11-18 04:00:00,smtp,10.1.4.17,49205,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
2017-11-18 04:00:00,smtp,10.1.4.17,49194,10.5.71.60,25,kaoqin@hightech.com,1277@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49204,10.5.71.60,25,kaoqin@hightech.com,1474@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49209,10.5.71.60,25,kaoqin@hightech.com,1405@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49190,10.5.71.60,25,kaoqin@hightech.com,1362@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49193,10.5.71.60,25,kaoqin@hightech.com,1328@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49233,10.5.71.60,25,kaoqin@hightech.com,1068@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49176,10.5.71.60,25,kaoqin@hightech.com,1059@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49197,10.5.71.60,25,kaoqin@hightech.com,1402@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49216,10.5.71.60,25,kaoqin@hightech.com,1477@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49237,10.5.71.60,25,kaoqin@hightech.com,1340@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49196,10.5.71.60,25,kaoqin@hightech.com,1230@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49167,10.5.71.60,25,kaoqin@hightech.com,1181@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49197,10.5.71.60,25,kaoqin@hightech.com,1410@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49180,10.5.71.60,25,kaoqin@hightech.com,1274@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49190,10.5.71.60,25,kaoqin@hightech.com,1251@hightech.com,迟到
2017-11-18 04:00:00,smtp,10.1.4.17,49198,10.5.71.60,25,kaoqin@hightech.com,1041@hightech.com,迟到
2017-11-18 09:27:56,smtp,10.116.216.71,1631,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:120]HOST_5XXa43f435b8859b90266ec250fb5976f0e
2017-11-18 09:36:20,smtp,10.116.216.71,2570,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1166]HOST_5XXd6e8fa49a2e80cdf8a49eccc93a72a39
2017-11-18 09:37:01,smtp,10.116.216.71,2519,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:363]HOST_5XX5dcc6382ada3903d371832f732c5ab2f
2017-11-18 09:39:46,smtp,10.116.216.73,2210,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
