time,proto,sip,sport,dip,dport,from,to,subject
2017-11-22 03:00:00,smtp,10.1.4.17,49174,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,¿õ¹¤
2017-11-22 03:00:00,smtp,10.1.4.17,49206,10.5.71.60,25,fuli@hightech.com,1213@hightech.com,ÉúÈÕ¿ìÀÖ£¡£¡£¡ËÍ¾©¶«¿¨¸£Àû
2017-11-22 03:00:00,smtp,10.1.4.17,49195,10.5.71.60,25,kaoqin@hightech.com,1467@hightech.com,³Ùµ½
2017-11-22 03:00:00,smtp,10.1.4.17,49191,10.5.71.60,25,kaoqin@hightech.com,1180@hightech.com,¿õ¹¤
2017-11-22 03:00:00,smtp,10.1.4.17,49190,10.5.71.60,25,kaoqin@hightech.com,1110@hightech.com,³Ùµ½
2017-11-22 03:00:00,smtp,10.1.4.17,49182,10.5.71.60,25,kaoqin@hightech.com,1068@hightech.com,¿õ¹¤
2017-11-22 03:00:00,smtp,10.1.4.17,49215,10.5.71.60,25,kaoqin@hightech.com,1137@hightech.com,¿õ¹¤
2017-11-22 03:00:00,smtp,10.1.4.17,49219,10.5.71.60,25,kaoqin@hightech.com,1199@hightech.com,³Ùµ½
2017-11-22 03:00:00,smtp,10.1.4.17,49209,10.5.71.60,25,kaoqin@hightech.com,1125@hightech.com,³Ùµ½
2017-11-22 03:00:00,smtp,10.1.4.17,49197,10.5.71.60,25,kaoqin@hightech.com,1283@hightech.com,¿õ¹¤
2017-11-22 03:00:00,smtp,10.1.4.17,49196,10.5.71.60,25,kaoqin@hightech.com,1500@hightech.com,³Ùµ½
2017-11-22 03:00:00,smtp,10.1.4.17,49214,10.5.71.60,25,kaoqin@hightech.com,1173@hightech.com,¿õ¹¤
2017-11-22 03:00:00,smtp,10.1.4.17,49182,10.5.71.60,25,kaoqin@hightech.com,1461@hightech.com,³Ùµ½
2017-11-22 03:00:00,smtp,10.1.4.17,49185,10.5.71.60,25,kaoqin@hightech.com,1287@hightech.com,³Ùµ½
2017-11-22 03:00:00,smtp,10.1.4.17,49261,10.5.71.60,25,kaoqin@hightech.com,1241@hightech.com,³Ùµ½
