time,proto,sip,sport,dip,dport,from,to,subject
2017-11-23 03:00:00,smtp,10.1.4.17,49182,10.5.71.60,25,kaoqin@hightech.com,1067@hightech.com,旷工
2017-11-23 03:00:00,smtp,10.1.4.17,49204,10.5.71.60,25,kaoqin@hightech.com,1013@hightech.com,旷工
2017-11-23 03:00:00,smtp,10.1.4.17,49199,10.5.71.60,25,kaoqin@hightech.com,1267@hightech.com,迟到
2017-11-23 03:00:00,smtp,10.1.4.17,49195,10.5.71.60,25,kaoqin@hightech.com,1390@hightech.com,迟到
2017-11-23 03:00:00,smtp,10.1.4.17,49253,10.5.71.60,25,kaoqin@hightech.com,1325@hightech.com,迟到
2017-11-23 03:00:00,smtp,10.1.4.17,49160,10.5.71.60,25,kaoqin@hightech.com,1465@hightech.com,迟到
2017-11-23 03:00:00,smtp,10.1.4.17,49229,10.5.71.60,25,kaoqin@hightech.com,1108@hightech.com,迟到
2017-11-23 03:00:00,smtp,10.1.4.17,49230,10.5.71.60,25,kaoqin@hightech.com,1059@hightech.com,迟到
2017-11-23 03:00:00,smtp,10.1.4.17,49186,10.5.71.60,25,kaoqin@hightech.com,1204@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49214,10.5.71.60,25,kaoqin@hightech.com,1248@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49180,10.5.71.60,25,kaoqin@hightech.com,1226@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49228,10.5.71.60,25,kaoqin@hightech.com,1253@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49160,10.5.71.60,25,kaoqin@hightech.com,1216@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49207,10.5.71.60,25,kaoqin@hightech.com,1178@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49201,10.5.71.60,25,kaoqin@hightech.com,1397@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49255,10.5.71.60,25,kaoqin@hightech.com,1278@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49202,10.5.71.60,25,kaoqin@hightech.com,1410@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49193,10.5.71.60,25,kaoqin@hightech.com,1339@hightech.com,迟到
2017-11-23 04:00:00,smtp,10.1.4.17,49250,10.5.71.60,25,kaoqin@hightech.com,1385@hightech.com,迟到
2017-11-23 09:21:03,smtp,10.116.216.71,2386,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:904]HOST_5XX6977d33ad6f69734524aeee5eda813a3
2017-11-23 09:21:23,smtp,10.116.216.71,1876,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1548]HOST_5XXf94d208937333c1d547d117656cf3973
2017-11-23 09:21:23,smtp,14.17.32.47,2260,10.5.71.60,25,dc1e94b72fdb664c7f4cb64e763e19f5@foxmail.com,1104@hightech.com,个人简历
2017-11-23 09:22:25,smtp,122.247.85.76,65534,10.5.71.60,25,6a0ed78a59765b10ab4395b07507fcae@qq.com,1092@hightech.com,潘启新葡京●116498點com【紅寶已經派發-添加釦釦：778684162群號：512137592--鐵板精準資料-六盒49倍】开口见喉咙
2017-11-23 09:23:25,smtp,10.116.216.71,2251,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1366]HOST_5XXa28ed6771ef2ee7acbd4e4ead4c08fbd
2017-11-23 09:24:30,smtp,10.64.105.81,2487,10.5.71.60,25,1327@hightech.com,f371c357f98791837067319516a02cdd@foxmail.com,财务
