time,proto,sip,sport,dip,dport,from,to,subject
2017-11-17 03:00:00,smtp,10.1.4.17,49205,10.5.71.60,25,kaoqin@hightech.com,1041@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49228,10.5.71.60,25,kaoqin@hightech.com,1297@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49175,10.5.71.60,25,kaoqin@hightech.com,1304@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49193,10.5.71.60,25,kaoqin@hightech.com,1283@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49209,10.5.71.60,25,kaoqin@hightech.com,1365@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49220,10.5.71.60,25,kaoqin@hightech.com,1058@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49221,10.5.71.60,25,kaoqin@hightech.com,1059@hightech.com,¿õ¹¤
2017-11-17 03:00:00,smtp,10.1.4.17,49176,10.5.71.60,25,kaoqin@hightech.com,1007@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49198,10.5.71.60,25,kaoqin@hightech.com,1087@hightech.com,¿õ¹¤
2017-11-17 03:00:00,smtp,10.1.4.17,49204,10.5.71.60,25,kaoqin@hightech.com,1383@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49184,10.5.71.60,25,kaoqin@hightech.com,1348@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49211,10.5.71.60,25,kaoqin@hightech.com,1471@hightech.com,¿õ¹¤
2017-11-17 03:00:00,smtp,10.1.4.17,49207,10.5.71.60,25,kaoqin@hightech.com,1464@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49194,10.5.71.60,25,kaoqin@hightech.com,1278@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49243,10.5.71.60,25,kaoqin@hightech.com,1328@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49196,10.5.71.60,25,kaoqin@hightech.com,1126@hightech.com,³Ùµ½
2017-11-17 03:00:00,smtp,10.1.4.17,49205,10.5.71.60,25,kaoqin@hightech.com,1339@hightech.com,³Ùµ½
