time,proto,sip,sport,dip,dport,from,to,subject
2017-11-27 09:21:07,smtp,10.116.216.71,2309,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:28]HOST_5XX53d31496395ebe2e1f7a471216064066
2017-11-27 09:23:04,smtp,10.116.216.72,1828,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:23:21,smtp,10.116.216.72,1763,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:23:22,smtp,10.116.216.73,2260,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-27 09:23:42,smtp,60.182.126.242,50251,10.5.71.60,25,301fe44202e063cb28846ed4b8782e73@qq.com,1199@hightech.com,ÄÍÊªĞÔ£¼°ÄéTĞÂÆÏ¾©116498üccom£üÈºÌ–£º512137592£üâ@â@£º778741365£üÈºÌ–£º512137592£ü•r•r9.88‚ä£¾ÃÜÔ¿yao¼ÓÃÜÃÜÔ¿yao
2017-11-27 09:24:13,smtp,10.116.216.71,1696,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1212]HOST_5XX4943c96bfaaf9c36e57d30304e41b2e1
2017-11-27 09:26:08,smtp,10.64.105.198,2502,10.5.71.60,25,1467@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,Ë°Îñ
2017-11-27 09:26:40,smtp,10.116.216.71,2008,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1260]HOST_5XX8bb6b7eeb94165ee85ce978a5cda473a
2017-11-27 09:28:16,smtp,10.116.216.71,2312,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1088]HOST_5XX22d4eb407f91e9cc27a9c5465bc582df
2017-11-27 09:29:32,smtp,10.64.105.88,1732,10.5.71.60,25,1368@hightech.com,1481@hightech.com,²ÆÎñ±¨ÕË
2017-11-27 09:30:33,smtp,10.116.216.71,1760,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:788]HOST_5XX4c02bed2518fe5aee581124932135e94
2017-11-27 09:30:34,smtp,10.116.216.71,1539,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:229]HOST_5XXd966e2914b5468307dcec56d08346688
2017-11-27 09:30:46,smtp,10.116.216.71,2533,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:803]HOST_5XX4b469f47379808aa28b6b40a47cf9d43
2017-11-27 09:31:14,smtp,10.116.216.72,2277,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:33:00,smtp,10.116.216.71,2473,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1088]HOST_5XXed694952b2b8c4d4fc371627d6147caa
2017-11-27 09:33:11,smtp,10.64.106.29,1926,10.5.71.60,25,1433@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,¼¨Ğ§¿¼ºË
2017-11-27 09:33:58,smtp,10.64.105.122,2114,10.5.71.60,25,1186@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,»á¼ÆºËËã
2017-11-27 09:34:29,smtp,10.116.216.71,2021,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:395]HOST_5XX36320895a25ec736a8263c3a1afb21fe
2017-11-27 09:34:30,smtp,10.116.216.71,1691,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:249]HOST_5XX80f8eb23f470aaa827bab18cfa7a7085
2017-11-27 09:34:57,smtp,118.192.64.194,59271,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1199@hightech.com,¡¾Õş¸®ÊÂÎñ¾­Àí_±±¾©¡¿¸µÔó_À´×ÔÁÔÆ¸ÍøµÄºòÑ¡ÈË
2017-11-27 09:35:22,smtp,10.64.106.32,2021,10.5.71.60,25,1371@hightech.com,625f6aab43e7c8bafd161ff7476d1ccf@foxmail.com,¹«Ë¾¼ò½é
2017-11-27 09:35:35,smtp,10.116.216.71,2235,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:452]HOST_5XX47d725e705c9da45617bd84b0344eb7d
2017-11-27 09:36:24,smtp,10.116.216.72,2105,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:37:19,smtp,222.189.247.148,51542,10.5.71.60,25,a4e0da2ba31390bedf70047cc335d7d7@qq.com,1154@hightech.com,ÏòĞËÄşxiangxingningvwds¡ÚÔ]ƒÔ¼´ËÍ38¼°¹¤ÙY£ü°ÄéTĞÂÆÏ¾©116498üccom£ü£üâ@â@£º778741365000000000000000
2017-11-27 09:37:25,smtp,10.116.216.71,2469,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:139]HOST_5XXf505f903eee12f005320d999ef506f4e
2017-11-27 09:38:02,smtp,10.116.216.71,2080,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:303]HOST_5XX40861643441fa09059e1861600bec332
2017-11-27 09:39:37,smtp,10.116.216.71,1766,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:863]HOST_5XX2bffbdd01a5f74cc42a261955ad3f58d
2017-11-27 09:39:44,smtp,60.182.126.242,62424,10.5.71.60,25,06dc7cd544f3a98eeec0ae23e2dfca0f@qq.com,1125@hightech.com,ºÍĞ³ÎÈ¶¨£¼°ÄéTĞÂÆÏ¾©116498üccom£üÈºÌ–£º252647499£üâ@â@£º778741365£üÈºÌ–£º252647499£ü•r•r9.88‚ä£¾diaeresis
2017-11-27 09:39:45,smtp,10.116.216.71,2322,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:828]HOST_5XX6e3600f4c4ec4a2f01fca84fbb21ffff
2017-11-27 09:39:53,smtp,10.116.216.71,2296,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1359]HOST_5XX463ab3149f69d26df391635dbec2d34c
2017-11-27 09:40:25,smtp,10.116.216.73,1878,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-27 09:40:38,smtp,10.116.216.71,2508,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:309]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-27 09:40:51,smtp,10.116.216.72,2237,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:42:27,smtp,10.116.216.71,2313,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:267]HOST_5XX4c02bed2518fe5aee581124932135e94
2017-11-27 09:42:47,smtp,10.116.216.73,2257,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-27 09:42:55,smtp,10.116.216.71,1784,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:356]HOST_5XX201d7378ed0af2702ed8214bfec275a2
2017-11-27 09:42:57,smtp,10.116.216.71,1893,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:986]HOST_5XXa536eb22f55404cfbd68f73bea904cc8
2017-11-27 09:43:48,smtp,219.142.78.230,1550,10.5.71.60,25,ff7f2cee35eccc74cd9ed523a0c16c81@sina.com,1363@hightech.com,¼òÀú
2017-11-27 09:44:14,smtp,10.116.216.71,1886,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1109]HOST_5XXe4e3b3557b6e0d38ae32a5408bdd3d67
2017-11-27 09:44:20,smtp,10.116.216.72,1958,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:45:09,smtp,125.112.226.59,59007,10.5.71.60,25,641f7ca9b086e9c5f73dab99f1174a24@qq.com,1199@hightech.com,ÈËÇéÊÀ¹ÊĞÂÆÏ¾©¡ñ¡¾¼tŒšÒÑ½›ÅÉ°l-Ìí¼Óâ@â@£º778684162ÈºÌ–£º512137592-èF°å¾«œÊÁùºĞÙYÁÏ-ÁùºĞ49±¶¡¿¡ñÍôÇï
2017-11-27 09:45:49,smtp,10.116.216.72,2032,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:45:51,smtp,10.64.106.29,1906,10.5.71.60,25,1433@hightech.com,1e04b6310e06556258d7d51c9a6e15de@foxmail.com,Offer
2017-11-27 09:45:56,smtp,10.116.216.72,2563,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:46:12,smtp,10.116.216.72,1728,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:46:27,smtp,10.116.216.72,2422,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-27 09:47:13,smtp,10.116.216.71,2195,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:92]HOST_5XX38f40816cc3a52bcd003ff770e5b3108
2017-11-27 09:47:40,smtp,10.64.106.15,2280,10.5.71.60,25,1249@hightech.com,a71671aee3a4662c654200151af5f6bf@sina.com,¸´ÊÔÍ¨Öª
2017-11-27 09:47:59,smtp,125.112.226.59,49535,10.5.71.60,25,ec9524d8be41501974501f68abd5910b@qq.com,1087@hightech.com,Íõç÷wangqizc¡Ú°ÄéTĞÂÆÏ¾©116498üccom£üÔ]ƒÔ¼´ËÍ38¼°¹¤ÙY£üâ@â@£º778741365£üÁùºĞ49‚ä?0000000000000000000
