time,proto,sip,sport,dip,dport,from,to,subject
2017-11-20 04:00:00,smtp,10.1.4.17,49227,10.5.71.60,25,fuli@hightech.com,1137@hightech.com,ÉúÈÕ¿ìÀÖ£¡£¡£¡ËÍ¾©¶«¿¨¸£Àû
2017-11-20 09:20:11,smtp,10.116.216.71,2060,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:515]HOST_5XXe74029f2a92888b50a632a7db566adb7
2017-11-20 09:21:22,smtp,10.116.216.72,2425,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-20 09:22:49,smtp,115.211.187.250,58649,10.5.71.60,25,68b32b3c8d1ff4fa8da185b0e17f124e@qq.com,1101@hightech.com,´²Í·µÆ¡º°ÄéTĞÂÆÏ¾©ÆÚ´ıÄúµÄ¼ÓÈë-â@â@£º778684162ÈºÌ–£º252647499-Ô]ƒÔËÍ38-ÁùºĞ49-116498üccom¡»ÓÅÏÈ¼¶µ÷diao¶Èdu
2017-11-20 09:23:12,smtp,10.64.106.11,2235,10.5.71.60,25,1149@hightech.com,1013@hightech.com,¹¤×÷»ã±¨
2017-11-20 09:25:33,smtp,10.116.216.71,2584,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:887]HOST_5XX7fbd1c3de59399a68160ec309b25bc04
2017-11-20 09:25:51,smtp,10.116.216.71,2084,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:414]HOST_5XX21c6f73a27feac6dbe1db57008cde146
2017-11-20 09:26:13,smtp,10.116.216.71,1770,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:221]HOST_5XX11e5a563f2aee42352dc681bac2a000b
2017-11-20 09:26:30,smtp,10.64.105.235,2046,10.5.71.60,25,1498@hightech.com,4f26f6c6e3a1ce692fd1379648369372@foxmail.com,²ÆÎñ
2017-11-20 09:26:41,smtp,10.64.106.29,2266,10.5.71.60,25,1433@hightech.com,e1468020d517940b220f9596926213b8@qq.com,¸´ÊÔÍ¨Öª
2017-11-20 09:26:49,smtp,10.64.105.205,1834,10.5.71.60,25,1255@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,Ë°Îñ
2017-11-20 09:26:52,smtp,10.116.216.71,2213,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:515]HOST_5XXbe461c9612b8e4cd733dac2a42b7840e
2017-11-20 09:27:45,smtp,10.116.216.71,2033,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:538]HOST_5XX5794c730c7babb780dcc0a0412f087b4
2017-11-20 09:27:50,smtp,10.116.216.72,2118,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-20 09:27:56,smtp,10.1.4.17,26407,10.5.71.60,25,kaoqin@hightech.com,1378@hightech.com,¿¼ÇÚ-Çë¼ÙÁ÷³Ì
2017-11-20 09:28:44,smtp,10.64.106.23,2449,10.5.71.60,25,1248@hightech.com,1295@hightech.com,²ÆÎñ±¨ÕË
