time,proto,sip,sport,dip,dport,from,to,subject
2017-11-12 09:21:24,smtp,222.189.244.116,58641,10.5.71.60,25,07268b181b5b78efeb2f6aad9c3800df@qq.com,1192@hightech.com,QQ会员到期提醒≮澳門新葡京116498點com－註冊即送38－釦釦：778741365群號：512137592時時9.88備≯a<div>他说，这是七号门货运仓库的宿舍区。他把邮车停下来，他说，要是你愿意，上我家坐坐？</div><p>facility</p><p>赵昌佳玉zhaochangjiayu</p><div>阴晴也只随天意</div>
2017-11-12 09:21:42,smtp,10.64.106.6,1616,10.5.71.60,25,1473@hightech.com,e44af5f436b6475b3d683503d5bf3325@sohu.com,新员工必读
2017-11-12 09:22:43,smtp,10.116.216.71,2231,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:655]HOST_5XXfb5855f80457d70bf81452754003cb46
2017-11-12 09:24:14,smtp,10.64.106.13,2449,10.5.71.60,25,1300@hightech.com,6af92f40f7c6517d1fa2aaf6c9312bd3@sohu.com,面试通知
2017-11-12 09:33:50,smtp,10.116.216.72,1908,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 09:35:06,smtp,10.116.216.73,1704,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-12 09:36:16,smtp,10.116.216.71,2347,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:124]HOST_5XX5e4be6b426f98457e94e6e0ee371ee58
2017-11-12 09:36:23,smtp,10.116.216.71,2235,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:237]HOST_5XXa536eb22f55404cfbd68f73bea904cc8
2017-11-12 09:41:25,smtp,10.116.216.71,1622,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1027]HOST_5XX0f835d54995aadfdc6bddbb4cb8b439b
2017-11-12 09:43:23,smtp,10.116.216.73,2469,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-12 09:43:25,smtp,10.116.216.71,1761,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:465]HOST_5XXa3bdc2d622e3ff38198f4ae3e4c39017
2017-11-12 09:45:09,smtp,10.116.216.71,1617,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:631]HOST_5XX5e4be6b426f98457e94e6e0ee371ee58
2017-11-12 09:45:29,smtp,10.116.216.73,1683,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-12 09:49:46,smtp,10.116.216.72,2345,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 09:51:55,smtp,219.142.78.230,1915,10.5.71.60,25,94ef18851a1a3c6eb0d4a0411da4eb1e@sina.com,1183@hightech.com,平台分析
2017-11-12 09:52:14,smtp,123.125.50.182,4582,10.5.71.60,25,liuqian@ask.com,1487@hightech.com,有10位小伙伴点赞了您的工作经历
2017-11-12 09:52:29,smtp,10.116.216.72,2262,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 09:55:22,smtp,163.177.72.176,1637,10.5.71.60,25,b5a63e651506bf424a6823b0c0b0321e@qq.com,1473@hightech.com,简历
2017-11-12 09:58:29,smtp,10.116.216.71,1605,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:579]HOST_5XX107e616e0735d051cce1eb5d02838b78
2017-11-12 10:07:10,smtp,10.116.216.72,1687,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 10:07:19,smtp,10.116.216.72,1748,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 10:13:59,smtp,10.64.106.5,2237,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,考勤相关
2017-11-12 10:15:16,smtp,10.64.106.4,1698,10.5.71.60,25,1013@hightech.com,aaa78dfab5ec531a07e58acd00720b13@sina.com,录用通知（接受请回复邮件确认，谢谢！）
2017-11-12 10:22:47,smtp,10.116.216.71,2324,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:441]HOST_5XX68ffd875ec73af8e689708f5fd7a30c5
2017-11-12 10:23:39,smtp,10.116.216.71,1694,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1153]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-12 10:24:13,smtp,222.189.247.148,50093,10.5.71.60,25,135a757c21410d6de94bca180c0ed3cc@qq.com,1101@hightech.com,李光耀liguangyaoasd≤澳門新葡京116498點com精準資料＜一碼中特＞註冊即送38｜釦群：252647499｜群號：252647499≥00000000000000000
2017-11-12 10:29:46,smtp,10.64.105.106,2291,10.5.71.60,25,1497@hightech.com,99a66a8355e12d07cc5938fb633b7eaf@sohu.com,项目分析
2017-11-12 10:30:29,smtp,10.64.105.205,2337,10.5.71.60,25,1255@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
2017-11-12 10:31:49,smtp,125.112.225.185,60059,10.5.71.60,25,a54fe36ae4a14914af110ada7b4cd5b3@qq.com,1058@hightech.com,宋贞≮註冊即送38及工資｜澳門新葡京116498點com｜｜釦釦：778741365vbe断袖之癖
2017-11-12 10:32:23,smtp,111.202.126.72,1670,10.5.71.60,25,41992cf6089ca8002979d14926a30e21@sohu.com,1096@hightech.com,项目相关
2017-11-12 10:32:25,smtp,10.116.216.71,1909,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1013]HOST_5XX0af65c1e35f7391a2edc72c52f5d225d
2017-11-12 10:33:02,smtp,10.116.216.71,2359,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:900]HOST_5XXa4ddd4578a608325b7f49688298b66ac
2017-11-12 10:34:06,smtp,125.112.226.59,49730,10.5.71.60,25,94c141ef4e52a3b130711c898d0adbdd@qq.com,1115@hightech.com,河尾≤澳門新葡京116498點com精準資料＜一碼中特＞註冊即送38｜釦釦：778741365｜≥五位字节
2017-11-12 10:34:45,smtp,10.116.216.71,1917,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:698]HOST_5XXd960f31fe2805d998db979073b1d0b92
2017-11-12 10:36:11,smtp,10.64.105.122,1621,10.5.71.60,25,1186@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
2017-11-12 10:37:19,smtp,10.116.216.73,1622,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-12 10:37:43,smtp,10.116.216.71,1700,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1453]HOST_5XX07108b69695718f63582468fcdbe2a15
2017-11-12 10:40:42,smtp,36.25.30.157,62764,10.5.71.60,25,7a94350562f838d6947b277b30fcf65c@qq.com,1125@hightech.com,顺丰快递到货提醒sda＜澳門新葡京116498點com｜群號：252647499｜釦釦：778741365群號：252647499｜六盒49備＞000000000
2017-11-12 10:41:21,smtp,10.116.216.72,1937,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 10:44:46,smtp,10.116.216.71,2346,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:685]HOST_5XX107e616e0735d051cce1eb5d02838b78
2017-11-12 10:44:47,smtp,10.116.216.71,2297,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1111]HOST_5XX89fd695979da6e48e9e53b6cea6cd73c
2017-11-12 10:47:59,smtp,10.116.216.71,2450,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:831]HOST_5XXb313ce9684d146915546564e32a11836
2017-11-12 10:49:05,smtp,10.116.216.71,2282,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1229]HOST_5XX22d4eb407f91e9cc27a9c5465bc582df
2017-11-12 10:49:36,smtp,10.116.216.72,1560,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 10:52:36,smtp,10.116.216.71,2347,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:167]HOST_5XX711366bc845a0f18425440c4f53bcfc4
2017-11-12 10:55:26,smtp,10.64.106.13,2482,10.5.71.60,25,1300@hightech.com,1ba2a19c79464ae4bf1cca44a15c01db@foxmail.com,录用通知（接受请回复邮件确认，谢谢！）
2017-11-12 10:56:20,smtp,10.116.216.71,2273,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:331]HOST_5XX0fdf6cf192f642d19c8fdea63af618ed
2017-11-12 10:57:01,smtp,10.116.216.71,1926,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:427]HOST_5XX5d35aa331ab4afde1723613ae941ecf7
2017-11-12 10:57:24,smtp,111.202.126.72,1616,10.5.71.60,25,2b8f971275b14db22ed10104e431eff8@sohu.com,1184@hightech.com,照片、表格等资料
2017-11-12 11:00:45,smtp,10.116.216.71,1602,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1034]HOST_5XX8ea5a77150a30251622a97c28512a265
2017-11-12 11:01:46,smtp,10.64.105.20,2654,10.5.71.60,25,1438@hightech.com,1143@hightech.com;1434@hightech.com;1380@hightech.com;1367@hightech.com;1355@hightech.com;1279@hightech.com;1163@hightech.com;1324@hightech.com;1304@hightech.com;1381@hightech.com;1217@hightech.com,部署文档
2017-11-12 11:03:10,smtp,10.64.106.5,2235,10.5.71.60,25,1165@hightech.com,342aff3d7b59c20eb6708966b6e68cf8@sohu.com,公司简介
2017-11-12 11:04:41,smtp,10.116.216.71,2231,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1479]HOST_5XX2722d99e2c9a200585efe8c102706418
2017-11-12 11:05:58,smtp,10.64.106.10,1906,10.5.71.60,25,1499@hightech.com,2a0302a2622408f2e26f9ab2657b9c10@sina.com,复试通知
2017-11-12 11:07:45,smtp,10.116.216.71,1583,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:51]HOST_5XXe5473cd67bc3f57ed6e0886160abee63
2017-11-12 11:09:12,smtp,10.64.106.32,1752,10.5.71.60,25,1371@hightech.com,39e23e7058446ce287321b1784fb3580@qq.com,录用通知（接受请回复邮件确认，谢谢！）
2017-11-12 11:09:15,smtp,10.116.216.72,1609,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 11:10:00,smtp,10.64.106.27,1660,10.5.71.60,25,1350@hightech.com,1101@hightech.com,近期工作总结
2017-11-12 11:14:55,smtp,10.116.216.72,1618,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 11:15:03,smtp,220.181.90.34,4659,10.5.71.60,25,liming@sohu.com,1376@hightech.com,Reply：您的简历已被查看，请尽快与我联系！
2017-11-12 11:15:53,smtp,10.116.216.73,1744,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-12 11:17:25,smtp,10.116.216.71,2327,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1039]HOST_5XX19aa03d50872e1d1691298bc10de456a
2017-11-12 11:17:31,smtp,10.116.216.71,1659,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:103]HOST_5XX660bb77285cf0a4b14e65677c9f72322
2017-11-12 11:21:52,smtp,10.116.216.71,2181,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:731]HOST_5XX81003b1c1814917f2b549cde0e6f23e1
2017-11-12 11:23:40,smtp,10.116.216.73,1696,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-12 11:24:09,smtp,10.116.216.72,1746,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 11:24:15,smtp,10.64.105.106,2285,10.5.71.60,25,1497@hightech.com,1211@hightech.com;1411@hightech.com;1287@hightech.com;1382@hightech.com;1231@hightech.com;1365@hightech.com;1284@hightech.com;1164@hightech.com,分析平台配置
2017-11-12 11:27:28,smtp,10.116.216.71,2672,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1761]HOST_5XX64ac3405c2109d23927c0130b9945148
2017-11-12 11:29:54,smtp,10.116.216.71,1604,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:130]HOST_5XX2b864672ec1f2bb39bf0892c2ca7a3f5
2017-11-12 11:32:21,smtp,10.116.216.73,2282,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,安全邮件崩溃
2017-11-12 11:35:01,smtp,10.64.105.14,1655,10.5.71.60,25,1325@hightech.com,1101@hightech.com;1356@hightech.com;1241@hightech.com;1461@hightech.com;1313@hightech.com;1352@hightech.com;1175@hightech.com;1350@hightech.com;1179@hightech.com;1338@hightech.com,项目过程文档
2017-11-12 11:41:35,smtp,125.112.225.185,59741,10.5.71.60,25,a8bf09e5e0e0ff171439430a4368cf18@qq.com,1228@hightech.com,苏佳榕＜澳門新葡京116498點com｜群號：252647499｜釦釦：778741365｜六盒49備＞aq郭希道送水仙索赋
2017-11-12 11:42:57,smtp,10.64.106.5,2277,10.5.71.60,25,1165@hightech.com,44a6948fcca9adde54794d4d3fa0978d@qq.com,新员工必读
2017-11-12 11:45:07,smtp,10.116.216.71,1748,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:583]HOST_5XX07108b69695718f63582468fcdbe2a15
2017-11-12 11:46:16,smtp,10.116.216.72,1701,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2017-11-12 11:46:20,smtp,14.17.32.47,2239,10.5.71.60,25,c7408d59f25ae5ffa0ce61b61a08375d@foxmail.com,1251@hightech.com,个人简历
